DISTRICT,TALUK,VILLAGES,N,P,K,temperature,humidity,ph,rainfall
Thrissur,Thrissur,Thrissur,67,55,44,32.88733849,64.59457409,5.832608028,201.8258633
Thrissur,Thrissur,Vadakkummuri,74,40,40,29.36358721,64.98742947,6.218571874,224.4016682
Thrissur,Thrissur,Vallachira,61,59,17,23.33844615,59.24580604,6.47444292,105.0083144
Thrissur,Thrissur,Velappaya,88,38,15,25.08239719,65.92195844,6.455116637,62.49190812
Thrissur,Thrissur,Vellanikkara,65,60,22,25.36768364,72.52054555,6.606984086,107.9124111
Thrissur,Thrissur,Veluthur,78,37,22,25.34217103,63.31801994,6.330554389,74.52082026
Thrissur,Thrissur,Venginissery,78,58,15,25.00933355,67.816568,6.528631266,62.91359494
Thiruvananthapuram,Chirayinkeezhu,Alamcode,10,71,18,19.54284889,66.34777265,6.151029296,173.1106982
Thiruvananthapuram,Chirayinkeezhu,Attingal,33,61,24,20.04611791,48.93905624,4.567446499,122.4564203
Thiruvananthapuram,Chirayinkeezhu,Attingal-Avanavancherry,3,49,18,27.91095209,64.70930606,3.692863601,32.67891866
Thiruvananthapuram,Chirayinkeezhu,Ayiroor,22,59,23,27.32220619,51.27868781,4.371745575,36.5037914
Thiruvananthapuram,Chirayinkeezhu,Azhoor,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287
Thiruvananthapuram,Chirayinkeezhu,Chemmaruthy,24,30,11,32.39523995,94.51768464,6.601395755,113.25373
Thiruvananthapuram,Chirayinkeezhu,Edakkode,7,17,10,10.16431299,91.22320999,6.465913274,106.362551
Thiruvananthapuram,Chirayinkeezhu,Edava,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888
Thiruvananthapuram,Chirayinkeezhu,Elamba-Mudakkal,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896
Thiruvananthapuram,Chirayinkeezhu,Kadakkavoor,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792
Thiruvananthapuram,Chirayinkeezhu,Karavaram,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664
Thiruvananthapuram,Chirayinkeezhu,Keezhattingal,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848
Thiruvananthapuram,Chirayinkeezhu,Kilimanoor,6,13,9,34.51423957,90.56151463,7.786725333,118.3271968
Thiruvananthapuram,Chirayinkeezhu,Kizhuvalam-Koonthalloor,27,30,5,32.71748548,90.54608254,7.656978112,113.328978
Thiruvananthapuram,Chirayinkeezhu,Koduvazhannoor,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197
Thiruvananthapuram,Chirayinkeezhu,Kudavoor,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315
Thiruvananthapuram,Chirayinkeezhu,Madavoor,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537
Thiruvananthapuram,Chirayinkeezhu,Manamboor,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049
Thiruvananthapuram,Chirayinkeezhu,Nagaroor,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345
Thiruvananthapuram,Chirayinkeezhu,Navaikulam,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491
Thiruvananthapuram,Chirayinkeezhu,Ottoor,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713
Thiruvananthapuram,Chirayinkeezhu,Pallickal,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553
Thiruvananthapuram,Chirayinkeezhu,Pazhayakunnummel,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545
Thiruvananthapuram,Chirayinkeezhu,Pulimath,58,70,84,20.6543203,16.60820843,6.231049028,74.6631118
Thiruvananthapuram,Chirayinkeezhu,Sarkara-Chirayinkeezhu,59,70,84,17.3348681,18.74926979,7.550808267,82.61734721
Thiruvananthapuram,Chirayinkeezhu,Vakkom,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529
Thiruvananthapuram,Chirayinkeezhu,Varkala,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791
Thiruvananthapuram,Chirayinkeezhu,Vellalloor,106,20,51,29.73019662,90.97015715,6.342573112,20.49035619
Thiruvananthapuram,Chirayinkeezhu,Vettoor-Cherunniyoor,83,11,53,29.54097171,92.91778307,6.163921248,21.9653077
Thiruvananthapuram,Nedumangad,Anad,117,19,55,28.80311922,91.78336933,6.121745389,25.16359891
Thiruvananthapuram,Nedumangad,Aruvikkara,98,26,49,27.29035669,90.53330091,6.130160473,23.49535234
Thiruvananthapuram,Nedumangad,Aryanad,27,57,24,27.33534897,43.35795962,6.09186275,142.3303677
Thiruvananthapuram,Nedumangad,Kallara,10,79,18,21.0643684,55.46985938,5.624731338,184.6226709
Thiruvananthapuram,Nedumangad,Karakulam,30,75,25,30.33276599,42.35249879,6.446091759,149.299952
Thiruvananthapuram,Nedumangad,Koliyakode,40,70,20,31.80130272,45.03186173,5.623490043,147.0361442
Thiruvananthapuram,Nedumangad,Kurupuzha,38,55,19,33.18184225,38.23184742,5.864623352,198.8298806
Thiruvananthapuram,Nedumangad,Manikkal,35,58,20,29.38538562,63.47742011,5.761702519,90.05422663
Thiruvananthapuram,Nedumangad,Mannoorkara,38,61,21,30.27374995,67.38680755,4.696518678,127.7767134
Thiruvananthapuram,Nedumangad,Nedumangad,33,58,24,35.45790488,68.75810535,5.269504214,108.6333046
Thiruvananthapuram,Nedumangad,Nellanad,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398
Thiruvananthapuram,Nedumangad,Palode,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937
Thiruvananthapuram,Nedumangad,Panavoor,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506
Thiruvananthapuram,Nedumangad,Pangode,18,12,8,12.59093977,91.81668769,6.206053072,119.3916718
Thiruvananthapuram,Nedumangad,Peringamala,20,20,10,11.86631922,93.68394562,6.976997772,106.060149
Thiruvananthapuram,Nedumangad,Perumkulam,36,66,15,24.3017998,84.87668973,6.726528895,147.8035305
Thiruvananthapuram,Nedumangad,Pullampara,59,55,19,24.29144926,81.02453404,6.937352845,192.7121236
Thiruvananthapuram,Nedumangad,Theakada,50,58,23,24.29470232,84.61527627,7.27905689,193.5866233
Thiruvananthapuram,Nedumangad,Thennoor,30,65,25,25.72180042,81.19666206,7.079850922,115.2325531
Thiruvananthapuram,Nedumangad,Tholicode,7,74,17,22.47253208,62.56532471,5.667419697,96.74706956
Thiruvananthapuram,Nedumangad,Uzhamalackal,17,64,18,36.75087487,58.25799145,6.07938452,124.6028153
Thiruvananthapuram,Nedumangad,Vamanapuram,35,71,17,29.89286629,66.35375127,6.931924963,198.1403003
Thiruvananthapuram,Nedumangad,Vattappara,21,63,22,25.1420613,65.26185135,7.131435858,126.8073984
Thiruvananthapuram,Nedumangad,Veeranakavu,20,72,19,23.09348056,60.1159381,7.288211994,137.7044047
Thiruvananthapuram,Nedumangad,Vellanad,25,65,21,18.05033737,62.89366992,6.090060478,190.4242157
Thiruvananthapuram,Nedumangad,Vembayam,41,78,21,24.9321581,73.80435276,6.346715209,190.5577618
Thiruvananthapuram,Nedumangad,Vithura,5,56,24,24.80710166,45.01110015,5.023115055,188.4928637
Thiruvananthapuram,Neyyattinkara,Amboori,37,77,17,36.20970524,31.94550613,5.617122801,191.0658531
Thiruvananthapuram,Neyyattinkara,Anavoor,60,48,39,24.28209415,80.30025587,7.042299069,231.0863347
Thiruvananthapuram,Neyyattinkara,Athiyannur,85,38,41,21.58711777,82.7883708,6.249050656,276.6552459
Thiruvananthapuram,Neyyattinkara,Chenkal,91,35,39,23.79391957,80.41817957,6.970859754,206.2611855
Thiruvananthapuram,Neyyattinkara,Kallikkad,99,57,35,26.75754171,81.17734011,5.960370061,272.2999056
Thiruvananthapuram,Neyyattinkara,Kanjiramkulam,95,39,36,23.86330467,83.15250801,5.561398642,285.2493645
Thiruvananthapuram,Neyyattinkara,Karode,60,43,44,21.01944696,82.95221726,7.416245107,298.4018471
Thiruvananthapuram,Neyyattinkara,Karumkulam,76,48,18,19.29563411,69.63481219,5.77597783,83.21030571
Thiruvananthapuram,Neyyattinkara,Keezharoor,75,53,18,20.68899915,59.4375337,6.864793607,103.651438
Thiruvananthapuram,Neyyattinkara,Kollayil,81,45,23,19.32666088,68.034493,6.192360003,84.22969177
Thiruvananthapuram,Neyyattinkara,Kottukal,73,45,21,24.60532218,73.58868502,6.636803223,96.59195302
Thiruvananthapuram,Neyyattinkara,Kovalam,94,50,19,23.30355338,73.62548442,5.873242491,97.59081274
Thiruvananthapuram,Neyyattinkara,Kulathoor,76,39,24,24.2547451,55.64709899,6.995843776,64.23845455
Thiruvananthapuram,Neyyattinkara,Kulathummal,77,52,17,24.86374934,65.7420046,5.714799723,75.82270467
Thiruvananthapuram,Neyyattinkara,Kunnathukal,18,5,11,20.87947369,90.93756231,6.251586885,102.4550786
Thiruvananthapuram,Neyyattinkara,Malayinkeezhu,14,22,9,17.24944623,91.13772765,6.543191814,112.5090516
Thiruvananthapuram,Neyyattinkara,Maranalloor,33,15,7,15.83388699,91.68293851,7.651225301,109.7571416
Thiruvananthapuram,Neyyattinkara,Neyyattinkara,4,80,16,29.19585548,68.01965728,7.441976825,44.93261911
Thiruvananthapuram,Neyyattinkara,Ottasekharamangalam,13,61,24,18.29783597,69.6897615,7.629910253,49.39111479
Thiruvananthapuram,Neyyattinkara,Pallichal,12,66,20,27.41434987,63.41785982,7.336117221,44.43177543
Thiruvananthapuram,Neyyattinkara,Parassala,4,61,21,24.84063998,60.09116626,6.75020529,48.77790371
Thiruvananthapuram,Neyyattinkara,Parasuvaikkal,9,60,21,29.94413861,67.31323084,7.52178027,40.37113729
Thiruvananthapuram,Neyyattinkara,Perumkadavila,18,66,22,25.87990287,67.55109024,6.347379185,47.89645224
Thiruvananthapuram,Neyyattinkara,Thirupuram,32,56,18,20.0467711,65.84395319,7.135251532,46.05333124
Thiruvananthapuram,Neyyattinkara,Thiruvananthapuram,13,69,19,17.30844532,20.01730914,5.86390397,115.199245
Thiruvananthapuram,Neyyattinkara,Vazhichal,14,67,22,23.82576704,24.75485098,5.624690248,84.64143632
Thiruvananthapuram,Neyyattinkara,Vellarada,9,69,20,19.30607278,23.96362799,5.591560999,129.3449326
Thiruvananthapuram,Neyyattinkara,Vilappil,20,73,22,16.03768615,22.33195853,5.976312538,130.3900798
Thiruvananthapuram,Neyyattinkara,Vilavoorkkal,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435
Thiruvananthapuram,Thiruvananthapuram,Andoorkonam,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797
Thiruvananthapuram,Thiruvananthapuram,Iroopara,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004
Thiruvananthapuram,Thiruvananthapuram,Kadinamkulam,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Thiruvananthapuram,Thiruvananthapuram,Kalliyoor,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Thiruvananthapuram,Thiruvananthapuram,Kazhakkoottam,66,53,41,25.0756354,80.52389148,7.778915154,257.0038865
Thiruvananthapuram,Thiruvananthapuram,Keezhthonnakkal,97,59,43,26.35927159,84.04403589,6.286500176,271.3586137
Thiruvananthapuram,Thiruvananthapuram,Kudappanakkunnu,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026
Thiruvananthapuram,Thiruvananthapuram,Melthonnakkal,60,49,44,20.77576147,84.49774397,6.244841491,240.0810647
Thiruvananthapuram,Thiruvananthapuram,Menamkulam,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348
Thiruvananthapuram,Thiruvananthapuram,Pallippuram,40,5,32,26.07010807,96.7036223,5.981169595,143.533473
Thiruvananthapuram,Thiruvananthapuram,Sreekaryam,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109
Thiruvananthapuram,Thiruvananthapuram,Uliyazhathura,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352
Thiruvananthapuram,Thiruvananthapuram,Vattiyoorkavu,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729
Thiruvananthapuram,Thiruvananthapuram,Veiloor,31,13,33,29.69952329,95.21224392,6.342463714,148.3003692
Thiruvananthapuram,Thiruvananthapuram,Venganoor,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225
Wayanad,Mananthavady,Anchukunnu,4,13,6,15.63211033,94.25966183,7.561143224,101.4705704
Wayanad,Mananthavady,Cherukottur,0,25,14,19.33516809,91.97978938,6.361671475,116.450422
Wayanad,Mananthavady,Edavaka,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259
Wayanad,Mananthavady,Kanjirangad,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655
Wayanad,Mananthavady,Mananthavady,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944
Wayanad,Mananthavady,Nalloornad,28,57,17,30.47757686,61.58245338,9.416003106,61.86633917
Wayanad,Mananthavady,Panamaram,22,36,16,30.58139475,50.77148138,8.18422855,64.58559639
Wayanad,Mananthavady,Payyampally,11,41,19,26.85911286,41.81420849,5.131779302,44.13827124
Wayanad,Mananthavady,Periya,38,38,18,26.31051759,61.18749126,6.294130313,35.73403813
Wayanad,Mananthavady,Porunnanore,3,60,19,25.74679443,40.7192594,4.820788186,100.7791633
Wayanad,Mananthavady,Thavinhal,5,77,19,31.08564994,66.68832981,6.242052013,175.9303271
Wayanad,Mananthavady,Thirunelly,5,68,20,18.72987676,61.33186249,5.001038726,139.8710041
Wayanad,Mananthavady,Thondernad,37,73,21,29.50304807,63.46513414,5.560224583,189.5208915
Wayanad,Mananthavady,Thrissilery,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074
Wayanad,Mananthavady,Valat,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969
Wayanad,Mananthavady,Vellamunda,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019
Wayanad,Sulthanbathery,Ambalavayal,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983
Wayanad,Sulthanbathery,Cheeral,36,67,77,18.36952567,19.56381041,7.152811172,79.26357665
Wayanad,Sulthanbathery,Irulam,32,73,81,20.45078582,15.40312102,5.988992796,92.68373702
Wayanad,Sulthanbathery,Kidanganad,19,55,20,27.43329405,87.80507732,7.18530147,54.73367631
Wayanad,Sulthanbathery,Krishnagiri,8,54,20,28.3340432,80.77275974,7.034214276,38.7976407
Wayanad,Sulthanbathery,Kuppadi,36,55,20,27.01470397,84.34262707,6.635968698,55.296354
Wayanad,Sulthanbathery,Nadavayal,77,52,17,24.86374934,65.7420046,5.714799723,75.82270467
Wayanad,Sulthanbathery,Nenmeni,74,39,23,22.6265115,65.77472881,6.78073637,88.17251033
Wayanad,Sulthanbathery,Noolpuzha,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615
Wayanad,Sulthanbathery,Padichira,24,42,23,28.22471276,82.35916228,6.428054409,44.01206619
Wayanad,Sulthanbathery,Poothadi,34,60,25,29.78416743,85.16906976,6.79385576,40.77872823
Wayanad,Sulthanbathery,Pulpalli,28,45,23,29.65021184,80.29868321,6.489259136,56.76278363
Wayanad,Sulthanbathery,Purakkadi,23,59,25,27.8262623,88.73100226,6.320768488,56.68833819
Wayanad,Sulthanbathery,Sulthanbathery,14,48,21,29.24598976,84.80084105,6.991242362,53.43228915
Wayanad,Sulthanbathery,Thomattuchal,20,40,15,29.57329479,88.07505524,7.199495368,45.04467075
Wayanad,Vythiri,Achooranam,10,56,16,28.17432665,81.04554836,6.828187499,36.35720652
Wayanad,Vythiri,Chundale,22,56,17,29.87888063,87.32761241,6.89077995,44.75215854
Wayanad,Vythiri,Kalpetta,9,57,24,29.89232778,89.71503316,7.165121109,42.99498978
Wayanad,Vythiri,Kaniambetta,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226
Wayanad,Vythiri,Kavumannam,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168
Wayanad,Vythiri,Kottappadi,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202
Wayanad,Vythiri,Kottathara,2,38,18,27.53632932,89.92908171,6.619891498,45.48591922
Wayanad,Vythiri,Kunnathidavaka,20,7,9,29.47741671,91.57802915,7.129136941,111.1727497
Wayanad,Vythiri,Kuppadithara,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416
Wayanad,Vythiri,Muppainad,5,23,15,25.66901098,92.04670813,7.408939392,112.5424199
Wayanad,Vythiri,Muttil North,0,18,14,29.77149434,92.00719952,7.207991261,114.4161786
Wayanad,Vythiri,Muttil South,9,10,10,22.3551049,93.52211892,6.010391864,101.5164589
Wayanad,Vythiri,Padinharethara,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854
Wayanad,Vythiri,Pozhuthana,40,58,15,29.46416042,87.60890009,6.978400282,43.15411472
Wayanad,Vythiri,Thariyode,30,44,16,29.73013036,82.89166381,6.442335593,50.91511275
Wayanad,Vythiri,Thrikkaipatta,1,59,23,27.46852989,87.17649,7.184398832,43.78420984
Wayanad,Vythiri,Vellarimala,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753
Wayanad,Vythiri,Vengappally,24,27,9,18.86883219,93.24688124,6.157135092,119.3936976
